name,position,actual_eur,predicted_eur,abs_error_eur
Gue-sung Cho,Attack,4500000.0,5.0757125e+06,575712.5
Taras Stepanenko,Midfield,10000000.0,1.2524709e+07,2524709.0
Jacopo Ferri,Attack,150000.0,361672.2,211672.1875
Miha Blazic,Defender,2000000.0,1.4088529e+06,591147.125
Gianpaolo Bellini,Defender,2300000.0,4.764104e+06,2464104.0
Demeaco Duhaney,Defender,325000.0,974097.3,649097.3125
Tim Trummer,Defender,1500000.0,1.8150912e+06,315091.25
Francesco Gelli,Midfield,1000000.0,1.291271e+06,291271.0
Edgar Costa,Attack,1500000.0,2.101144e+06,601144.0
Bassel Jradi,Midfield,1000000.0,209377.27,790622.734375
Konstantinos Mendrinos,Midfield,1600000.0,829542.3,770457.6875
Gijs Smal,Defender,7000000.0,7.463341e+06,463341.0
Marcão,Defender,15000000.0,1.3712322e+07,1287678.0
Alberto Reinaudo,Goalkeeper,50000.0,59476.867,9476.8671875
Steven Joseph-Monrose,Attack,2200000.0,2.967961e+06,767961.0
Andrés Escobar,Attack,800000.0,617563.6,182436.375
Kevin Van Den Kerkhof,Defender,3000000.0,1.6351088e+06,1364891.25
Christos Sielis,Defender,800000.0,1.9418509e+06,1141850.875
Ivan Kuzmichev,Defender,1200000.0,1.9281491e+06,728149.125
Betão,Defender,4500000.0,5.5967715e+06,1096771.5
Davinchi,Defender,1000000.0,632930.25,367069.75
Bruno Caicedo,Attack,800000.0,629738.6,170261.375
Ryan Howley,Midfield,100000.0,223218.38,123218.375
Tal Ben Haim,Defender,5000000.0,2.8366055e+06,2163394.5
Felix Uduokhai,Defender,16000000.0,7.7555265e+06,8244473.5
Mihaita Plesan,Midfield,1750000.0,989100.4,760899.625
Shoya Nakajima,Midfield,25000000.0,7.8579845e+06,17142015.5
Finn Porath,Midfield,600000.0,2.119565e+06,1519565.0
Milan Hoek,Midfield,75000.0,145848.47,70848.46875
Rony Jansson,Defender,350000.0,332221.78,17778.21875
Jordan McGregor,Defender,50000.0,84476.8,34476.796875
Claiton,Defender,700000.0,1.928414e+06,1228414.0
Kevin Vandenbergh,Attack,4000000.0,661441.1,3338558.875
Nicolaj Thomsen,Midfield,1500000.0,2.8041115e+06,1304111.5
Tom Deman,Defender,50000.0,109749.48,59749.4765625
Ola Adeyemo,Attack,25000.0,85432.74,60432.7421875
Ethan Cox,Goalkeeper,150000.0,184135.94,34135.9375
Hiroyuki Mae,Midfield,1000000.0,367666.3,632333.6875
Kacper Trelowski,Goalkeeper,4000000.0,374071.12,3625928.875
Joo-chan Kim,Attack,300000.0,172868.83,127131.171875
Andrea Ferraris,Attack,200000.0,186371.36,13628.640625
Hamza Deniz Dündar,Attack,50000.0,93651.26,43651.2578125
Giancarlo González,Defender,5000000.0,3.5362005e+06,1463799.5
Harry Smith,Attack,100000.0,189975.28,89975.28125
Mathias Ferrante,Goalkeeper,200000.0,204504.4,4504.40625
Aleksandr Orekhov,Defender,2000000.0,462976.2,1537023.8125
João Rego,Midfield,3000000.0,3.2245222e+06,224522.25
Daniel Pérez,Attack,800000.0,1.1055806e+06,305580.625
Andrei Radu,Defender,450000.0,222930.75,227069.25
Apostolos Apostolopoulos,Defender,600000.0,777344.8,177344.8125
Tomás Olmos,Defender,200000.0,296101.84,96101.84375
Luke Plange,Attack,1500000.0,1.9239226e+06,423922.625
Kukula,Attack,800000.0,557371.2,242628.8125
Juan Viveros,Defender,400000.0,274643.4,125356.59375
Andrea Danzi,Midfield,500000.0,1.0014594e+06,501459.375
Sergey Omeljanchuk,Defender,700000.0,1.2265915e+06,526591.5
Daiki Suga,Midfield,1300000.0,990957.5,309042.5
Isaac Buckley-Ricketts,Attack,350000.0,319522.56,30477.4375
Toché,Attack,2000000.0,7.068535e+06,5068535.0
Sergio Pellissier,Attack,7000000.0,4.5955845e+06,2404415.5
Hugo Vogel,Defender,500000.0,503518.8,3518.8125
Da-sol Kim,Goalkeeper,250000.0,615011.06,365011.0625
Aleksandr Dyachkov,Goalkeeper,125000.0,133117.38,8117.375
Maksym Chekh,Midfield,500000.0,527028.94,27028.9375
Adrien Coulomb,Midfield,200000.0,294709.0,94709.0
Mutalip Alibekov,Defender,750000.0,867528.44,117528.4375
Aboubakar Keita,Midfield,650000.0,1.340436e+06,690436.0
Mitchel de Vlugt,Midfield,50000.0,130620.22,80620.21875
Danijel Petkovic,Goalkeeper,1500000.0,707356.6,792643.375
Fawaz Al-Sqoor,Defender,1000000.0,666566.6,333433.375
Eamonn McCarron,Goalkeeper,150000.0,66017.9,83982.1015625
Ryan Allsop,Goalkeeper,900000.0,652062.06,247937.9375
Mauricio Cuero,Attack,3500000.0,1.0000965e+06,2499903.5
Norman Campbell,Attack,1300000.0,1.9543431e+06,654343.125
Mehdi Terki,Midfield,800000.0,959990.94,159990.9375
Georgios Makris,Midfield,800000.0,855020.7,55020.6875
Roman Zobnin,Midfield,14000000.0,1.3237235e+07,762765.0
Yadam Santana,Midfield,25000.0,269055.3,244055.3125
Ethan Schilte-Brown,Defender,100000.0,454566.84,354566.84375
Mizhat Burak Sari,Goalkeeper,50000.0,95396.8,45396.796875
Nikolaos Angeloudis,Attack,300000.0,509590.7,209590.6875
Mauro Formica,Midfield,3500000.0,2.0895758e+06,1410424.25
Mirnes Pepic,Midfield,300000.0,451745.25,151745.25
Montasser Lahtimi,Attack,850000.0,664475.94,185524.0625
Valter Birsa,Midfield,4500000.0,6.283061e+06,1783061.0
Juan Manuel Vargas,Defender,20000000.0,7.7369475e+06,12263052.5
Tiago Almeida,Defender,750000.0,626643.1,123356.875
Elias Rusborg,Defender,50000.0,171563.8,121563.796875
Szabolcs Varga,Attack,250000.0,212728.25,37271.75
Nor Maviram,Defender,500000.0,624652.06,124652.0625
Lewis Warrington,Midfield,500000.0,1.5132238e+06,1013223.75
Boubakar Camara,Attack,400000.0,336419.2,63580.8125
Matty Allan,Defender,50000.0,91200.79,41200.7890625
Claudio Bravo,Defender,3000000.0,3.5797715e+06,579771.5
Nicolas Olsak,Midfield,500000.0,604309.75,104309.75
Bernardo Silva,Midfield,100000000.0,8.257689e+07,17423112.0
Steven Skrzybski,Attack,3500000.0,2.620868e+06,879132.0
Joaquín Fernández,Defender,3000000.0,3.722448e+06,722448.0
Tomás Nasif,Attack,800000.0,579124.06,220875.9375
Dimitrios Oungialidis,Defender,250000.0,164537.92,85462.078125
Patrick Schorr,Midfield,250000.0,280111.84,30111.84375
Oleksandr Kucherenko,Midfield,400000.0,544377.1,144377.125
Alex Plat,Midfield,500000.0,487374.12,12625.875
Milos Cvetkovic,Defender,750000.0,801880.44,51880.4375
Ruslan Zubkov,Defender,300000.0,391689.5,91689.5
Marcin Komorowski,Defender,2000000.0,2.0612234e+06,61223.375
Amar Fatah,Attack,1500000.0,1.8685394e+06,368539.375
Renan Lodi,Defender,50000000.0,1.7673454e+07,32326546.0
Matthis Abline,Attack,22000000.0,9.166419e+06,12833581.0
Ognjen Vukojevic,Midfield,8500000.0,7.080328e+06,1419672.0
Anthony Swolfs,Goalkeeper,300000.0,123030.04,176969.9609375
Iván Piris,Defender,2800000.0,3.1869648e+06,386964.75
Ertugrul Bag,Goalkeeper,10000.0,59160.58,49160.578125
Jeffrey Rijkers,Defender,50000.0,73237.33,23237.328125
Pedro Henrique,Defender,5000000.0,2.6158838e+06,2384116.25
Sebastian Steblecki,Midfield,400000.0,507297.62,107297.625
Yegor Kartushov,Midfield,700000.0,698931.7,1068.3125
Jonathan Iglesias,Midfield,500000.0,670647.44,170647.4375
Konstantinos Triantafyllopoulos,Defender,1800000.0,1.7637758e+06,36224.25
Jack Aitchison,Attack,200000.0,241437.28,41437.28125
Mathias Kristensen,Attack,350000.0,476249.38,126249.375
Nasser El Khayati,Midfield,4000000.0,1.9166469e+06,2083353.125
Gabriel Rukavina,Attack,900000.0,1.01968156e+06,119681.5625
Raúl Llorente,Defender,700000.0,890529.44,190529.4375
Alhassane Sylla,Defender,275000.0,199036.23,75963.765625
Kai-David Bösing,Midfield,100000.0,133836.84,33836.84375
Francesco D'Onofrio,Defender,300000.0,575814.8,275814.8125
Ivan Kalyuzhnyi,Midfield,2000000.0,758304.94,1241695.0625
Viljar Vevatne,Defender,400000.0,988511.0,588511.0
José Aurelio Suárez,Goalkeeper,600000.0,235213.86,364786.140625
Zakaria Labyad,Midfield,6000000.0,6.1890735e+06,189073.5
David Djokic,Attack,50000.0,175682.6,125682.59375
Giulio Maggiore,Midfield,8500000.0,2.595866e+06,5904134.0
Alex Gonçalves,Attack,1000000.0,896342.94,103657.0625
Bennard Kumordzi,Midfield,2500000.0,3.099151e+06,599151.0
Ahmed Al-Nakhli,Defender,200000.0,239034.4,39034.40625
Peter Kareem,Defender,500000.0,141266.67,358733.328125
Ibrahima Conté,Defender,800000.0,862008.6,62008.625
Gianluca Korte,Midfield,300000.0,598328.0,298328.0
Enzo Basilio,Goalkeeper,800000.0,228608.0,571392.0
Thomas Himeur,Goalkeeper,150000.0,127929.82,22070.1796875
Efecan Barlık,Attack,250000.0,106473.49,143526.5078125
Fabio Pisacane,Defender,1500000.0,3.476662e+06,1976662.0
Barry Maguire,Midfield,375000.0,627025.1,252025.125
Riccardo Orsolini,Attack,25000000.0,2.5015578e+07,15578.0
Giuseppe Ficara,Goalkeeper,50000.0,169607.22,119607.21875
Moussa Ndiaye,Defender,3000000.0,3.8542092e+06,854209.25
Pedro Queirós,Defender,1000000.0,1.1793832e+06,179383.25
Jordan Graham,Attack,500000.0,393201.9,106798.09375
Ianis Tarbă,Attack,50000.0,137658.9,87658.90625
Gjivai Zechiël,Midfield,7000000.0,5.992155e+06,1007845.0
Ezechiel Ndouasel,Attack,1300000.0,1.492841e+06,192841.0
Gabriel Alanís,Midfield,1300000.0,675033.94,624966.0625
Pedrinho,Attack,1300000.0,1.4397864e+06,139786.375
Oussama Darfalou,Attack,1000000.0,1.768755e+06,768755.0
Mehdi Abeid,Midfield,2500000.0,4.447266e+06,1947266.0
Taichi Yamasaki,Defender,150000.0,374684.12,224684.125
Bukayo Saka,Attack,150000000.0,1.25862616e+08,24137384.0
Lucas Chang-Andersen,Goalkeeper,25000.0,44867.17,19867.171875
Simon IJzerman,Midfield,50000.0,112619.25,62619.25
Josip Corluka,Midfield,600000.0,961136.94,361136.9375
Cristian Trujillo,Midfield,650000.0,472876.3,177123.6875
Lamine Diarra,Attack,3500000.0,3.7999342e+06,299934.25
Milan Heca,Goalkeeper,1700000.0,374780.28,1325219.71875
Kieran Chandler,Defender,50000.0,266045.53,216045.53125
Franko Kolic,Goalkeeper,450000.0,372461.75,77538.25
Rodrygo,Attack,110000000.0,1.1053086e+08,530864.0
Benjamin Siegrist,Goalkeeper,800000.0,3.1953885e+06,2395388.5
Mücahit Serbest,Goalkeeper,75000.0,191482.08,116482.078125
Evander Sno,Midfield,1500000.0,1.1379354e+06,362064.625
Kenneth Omeruo,Defender,5000000.0,4.764831e+06,235169.0
Momar Bangoura,Midfield,200000.0,117640.02,82359.9765625
Mark van der Maarel,Defender,1500000.0,1.5367809e+06,36780.875
Rob Schoofs,Midfield,2500000.0,5.124291e+06,2624291.0
Genta Miura,Defender,1400000.0,1.2818382e+06,118161.75
Alexis Steimbach,Midfield,1000000.0,508963.66,491036.34375
Filip Brdicka,Attack,150000.0,316691.22,166691.21875
Viktor Svezhov,Midfield,900000.0,609287.6,290712.375
Salih Dursun,Defender,3500000.0,2.334855e+06,1165145.0
Håkon Røsten,Defender,700000.0,462921.88,237078.125
Kyliane Dong,Attack,600000.0,288027.34,311972.65625
Rayhan El Grafel,Missing,150000.0,43936.82,106063.1796875
Diogo Coelho,Defender,550000.0,636993.5,86993.5
Christopher,Attack,100000.0,318424.1,218424.09375
Sean Klaiber,Defender,5000000.0,5.4555805e+06,455580.5
Rafał Mamla,Goalkeeper,700000.0,135434.38,564565.625
Anthony Modeste,Attack,20000000.0,6.916636e+06,13083364.0
Miguel Ortega,Goalkeeper,450000.0,225200.08,224799.921875
Hüseyin Altintas,Goalkeeper,150000.0,288370.06,138370.0625
Themistoklis Tzimopoulos,Defender,900000.0,1.835734e+06,935734.0
Giorgi Aburjania,Midfield,1200000.0,2.9367115e+06,1736711.5
Rubén Vargas,Attack,13000000.0,1.3677894e+07,677894.0
Mamadou Ousmane Diagne,Midfield,650000.0,267441.84,382558.15625
Carlos Peña,Defender,1500000.0,2.0795702e+06,579570.25
Isaiah Ahmed,Midfield,150000.0,301700.75,151700.75
Chris Hogg,Defender,800000.0,465182.44,334817.5625
Kelechi Nwakali,Midfield,1000000.0,1.5171222e+06,517122.25
Simone Caputo,Attack,150000.0,364771.38,214771.375
Chan-yong Park,Defender,750000.0,341524.16,408475.84375
Andrey Vshivtsev,Attack,50000.0,199633.92,149633.921875
Bogdan Butko,Defender,3000000.0,2.3636935e+06,636306.5
Adrien Rabiot,Midfield,50000000.0,4.422645e+07,5773552.0
Kristoffer Sörensen,Defender,50000.0,77564.11,27564.109375
Lucas Halter,Defender,5000000.0,1.0022639e+06,3997736.125
Christian Joel,Goalkeeper,500000.0,246439.77,253560.234375
Josh Magennis,Attack,750000.0,3.7827308e+06,3032730.75
Matt Crooks,Midfield,1500000.0,198871.55,1301128.453125
Daniel Christensen,Defender,500000.0,855505.2,355505.1875
George Dobson,Midfield,450000.0,514659.75,64659.75
Vladislav Pospelov,Midfield,100000.0,169256.73,69256.734375
Luiz Fernando,Attack,100000.0,173151.8,73151.796875
Antonio Domínguez,Midfield,300000.0,310139.62,10139.625
Anders Dahl,Defender,600000.0,411973.06,188026.9375
Kalilou Traoré,Midfield,1750000.0,1.035521e+06,714479.0
Nicki Bille Nielsen,Attack,2000000.0,1.7133554e+06,286644.625
Brayan Cortés,Goalkeeper,3000000.0,2.378321e+06,621679.0
Innes Cameron,Attack,225000.0,574990.06,349990.0625
Luka Kukic,Goalkeeper,400000.0,274521.9,125478.09375
David Ferreiro,Attack,2000000.0,2.4223398e+06,422339.75
Niels De Schutter,Defender,600000.0,949300.9,349300.875
Frederic Soelle Soelle,Attack,400000.0,456169.75,56169.75
Luka Puzovic,Midfield,150000.0,273283.75,123283.75
Nemanja Stojic,Defender,2700000.0,1.5955461e+06,1104453.875
Mu Kanazaki,Attack,2000000.0,775979.0,1224021.0
Odsonne Édouard,Attack,20000000.0,3.4888176e+07,14888176.0
Morten ‘Duncan’ Rasmussen,Attack,3000000.0,2.775884e+06,224116.0
Filipe Oliveira,Midfield,350000.0,453466.22,103466.21875
Naoufal Bannis,Attack,450000.0,1.1787345e+06,728734.5
Chuba Akpom,Attack,12000000.0,2.1118332e+07,9118332.0
Franco Vezzoni,Midfield,400000.0,281160.44,118839.5625
Vasco Costa,Attack,300000.0,690034.3,390034.3125
Marco Torsiglieri,Defender,5000000.0,2.4112835e+06,2588716.5
Idris Musluev,Defender,250000.0,256605.1,6605.09375
Julien Quercia,Attack,2100000.0,1.5484161e+06,551583.875
Giacomo De Pieri,Attack,1500000.0,1.1784895e+06,321510.5
Pierre Ramses Akono,Midfield,250000.0,92534.58,157465.421875
Hélio Varela,Attack,2500000.0,4.8568265e+06,2356826.5
Geoffrey Acheampong,Missing,250000.0,324500.78,74500.78125
Guido Vadalá,Attack,750000.0,491547.62,258452.375
Markus Cimermancic,Midfield,300000.0,240203.97,59796.03125
Marko Pjaca,Attack,18000000.0,3.813519e+06,14186481.0
Christoph Kramer,Midfield,14000000.0,1.2346252e+07,1653748.0
Robson Reis,Defender,200000.0,262857.47,62857.46875
Paul Grant,Goalkeeper,50000.0,77356.16,27356.15625
Tomás Händel,Midfield,13000000.0,8.865202e+06,4134798.0
Adrien Thomasson,Midfield,9000000.0,9.974318e+06,974318.0
Denis Bokov,Attack,50000.0,526014.1,476014.125
Kéres Masangu,Midfield,300000.0,496939.8,196939.8125
Yun-sung Kang,Defender,450000.0,947331.1,497331.125
Kyriakos Stratilatis,Goalkeeper,600000.0,461215.2,138784.8125
Luis Vázquez,Attack,5000000.0,9.345178e+06,4345178.0
Ronny Garbuschewski,Midfield,750000.0,1.4392455e+06,689245.5
Dominik Kruzliak,Defender,600000.0,409973.03,190026.96875
Pablo Solari,Attack,8000000.0,5.980628e+06,2019372.0
Hicham El Hamdaoui,Attack,100000.0,270569.62,170569.625
Dejan Trajkovski,Defender,700000.0,1.0635824e+06,363582.375
Calum Ferguson,Attack,125000.0,151124.39,26124.390625
Rodney Elongo-Yombo,Attack,500000.0,285867.12,214132.875
Gelson Fernandes,Midfield,6500000.0,1.27064e+07,6206400.0
Odise Roshi,Attack,1400000.0,1.9108285e+06,510828.5
Benson Sakala,Midfield,375000.0,822626.1,447626.125
Yusufcan Demirok,Goalkeeper,25000.0,61729.17,36729.171875
Jure Balkovec,Defender,2600000.0,2.3461425e+06,253857.5
Kamory Doumbia,Midfield,9000000.0,9.53977e+06,539770.0
Miguel Rodríguez,Attack,6500000.0,5.595683e+06,904317.0
Juan Gabriel Rodríguez,Defender,1000000.0,1.0706001e+06,70600.125
Davide Faraoni,Defender,7000000.0,6.116362e+06,883638.0
Val Adedokun,Defender,150000.0,189837.45,39837.453125
Brian Oddei,Attack,1000000.0,723368.44,276631.5625
Julián Angulo,Attack,600000.0,445155.3,154844.6875
Walace,Midfield,14000000.0,7.527122e+06,6472878.0
Amadou Moutari,Attack,1000000.0,588859.1,411140.875
Yohan Croizet,Midfield,1250000.0,1.420183e+06,170183.0
Verza,Missing,3500000.0,2.46619e+06,1033810.0
David McCracken,Defender,450000.0,1.0780394e+06,628039.375
Cédric Fauré,Attack,2500000.0,2.4508772e+06,49122.75
Kevin Mier,Goalkeeper,8000000.0,1.5288826e+06,6471117.375
Adrián Tellado,Attack,50000.0,164592.22,114592.21875
Hugo Vieira,Attack,3000000.0,1.5601125e+06,1439887.5
Maurizio Schaeper,Goalkeeper,50000.0,125112.5,75112.5
Robin Fellhauer,Midfield,3000000.0,3.5605652e+06,560565.25
Pedro Pedraza,Midfield,3500000.0,810883.4,2689116.625
Vasilios Barkas,Goalkeeper,5000000.0,6.432998e+06,1432998.0
Timo Stavitski,Attack,500000.0,730135.0,230135.0
Abdallah Sima,Attack,11000000.0,1.4473295e+07,3473295.0
Ivan Komarov,Attack,2000000.0,2.2593035e+06,259303.5
Joseph Attamah,Defender,2250000.0,4.442531e+06,2192531.0
Andrea Campagnolo,Goalkeeper,3300000.0,850250.06,2449749.9375
Igor Kirienko,Attack,175000.0,271575.75,96575.75
Emmanuel Ekong,Attack,550000.0,2.0539845e+06,1503984.5
Filippo Melegoni,Midfield,2000000.0,4.3243755e+06,2324375.5
Ribair Rodríguez,Midfield,1200000.0,1.9962654e+06,796265.375
Peter Enckelman,Goalkeeper,1500000.0,758587.06,741412.9375
Maksim Shiryaev,Defender,500000.0,318924.97,181075.03125
Júlio Romão,Midfield,500000.0,729103.8,229103.8125
Pável Pérez,Attack,3000000.0,993304.0,2006696.0
Kenta Inoue,Midfield,450000.0,280680.06,169319.9375
Gary Glen,Attack,500000.0,401592.78,98407.21875
Jhohan Romaña,Defender,6000000.0,1.0215075e+06,4978492.5
Hamed Kader Fofana,Midfield,200000.0,85383.71,114616.2890625
Martin Vetkal,Midfield,50000.0,348977.94,298977.9375
Matej Vuk,Attack,850000.0,927163.5,77163.5
Jules Goda,Goalkeeper,300000.0,686171.75,386171.75
Munir El Haddadi,Midfield,12000000.0,2.4114396e+07,12114396.0
Luca Bezzo,Midfield,50000.0,180743.95,130743.953125
Lars Nabbe,Midfield,25000.0,54903.055,29903.0546875
Juan Pérez,Midfield,200000.0,368228.47,168228.46875
Marcos Senesi,Defender,24000000.0,2.7616038e+07,3616038.0
Leonel Di Plácido,Defender,3000000.0,859646.8,2140353.1875
Björn Sigurdarson,Attack,3000000.0,1.6439429e+06,1356057.125
Florian Dimmer,Goalkeeper,100000.0,127955.56,27955.5625
Moussa Sissoko,Midfield,25000000.0,1.4771851e+07,10228149.0
Henrique Araujo,Attack,300000.0,331260.3,31260.3125
Jerry Mbakogu,Attack,3000000.0,841758.4,2158241.625
Konstantinos Protogerakis,Midfield,50000.0,104168.42,54168.421875
Thijs Jansen,Goalkeeper,450000.0,155274.5,294725.5
Paulo Moreira,Midfield,1500000.0,1.1812845e+06,318715.5
Matej Rodin,Defender,1200000.0,720274.9,479725.125
Elias Oubella,Defender,75000.0,199492.12,124492.125
Ebrima Ndow,Attack,100000.0,171793.33,71793.328125
Reinaldo Lenis,Attack,700000.0,537753.8,162246.1875
José Juan Macías,Attack,10000000.0,2.5690362e+06,7430963.75
George Saville,Midfield,7000000.0,1.716764e+06,5283236.0
Mart Lieder,Attack,600000.0,1.2398649e+06,639864.875
Keelan Adams,Defender,250000.0,281037.9,31037.90625
Eduards Visnakovs,Attack,650000.0,674738.5,24738.5
Hugo Magnetti,Midfield,7000000.0,4.3054135e+06,2694586.5
Ajdin Redzic,Midfield,500000.0,871848.75,371848.75
Miguel Silva,Goalkeeper,550000.0,266716.7,283283.3125
Jamal Thiaré,Attack,900000.0,1.8644079e+06,964407.875
Ryan Trotman,Attack,225000.0,193392.36,31607.640625
Sang-hyeok Lee,Defender,250000.0,474683.2,224683.1875
Shota Fujio,Attack,900000.0,1.258253e+06,358253.0
Jeremy Rafanello,Midfield,200000.0,2.0561718e+06,1856171.75
Diego Cavalieri,Goalkeeper,3000000.0,1.1716815e+06,1828318.5
Dele Alli,Midfield,100000000.0,3.3214232e+07,66785768.0
Amir Murillo,Defender,10000000.0,1.0617546e+07,617546.0
Domagoj Begonja,Defender,50000.0,233313.97,183313.96875
Fininho,Defender,3000000.0,1.6008975e+06,1399102.5
Oleksandr Vasyliev,Midfield,500000.0,488543.56,11456.4375
Ridle Baku,Defender,25000000.0,1.4316768e+07,10683232.0
Ryan,Defender,500000.0,307165.78,192834.21875
Menno Heus,Goalkeeper,75000.0,101022.12,26022.1171875
Nordan Mukiele,Attack,1000000.0,769389.75,230610.25
Mohammed Al-Khaibari,Defender,200000.0,213246.22,13246.21875
Hugo Souza,Goalkeeper,11000000.0,3.9056858e+06,7094314.25
Leart Kabashi,Midfield,100000.0,330466.75,230466.75
Ruslan Bezrukov,Midfield,1000000.0,2.2228172e+06,1222817.25
Sander Tangvik,Goalkeeper,3500000.0,1.1903134e+06,2309686.625
Tomas Kalas,Defender,6000000.0,5.1521685e+06,847831.5
Aihen Muñoz,Defender,8000000.0,9.780129e+06,1780129.0
Mykhaylo Kopolovets,Attack,1000000.0,993916.2,6083.8125
Sander Berge,Midfield,25000000.0,3.1755264e+07,6755264.0
Erdem Kökcam,Missing,50000.0,130746.34,80746.34375
Ahmet Kağan Malatyalı,Defender,50000.0,92710.45,42710.453125
Moussa Diarra,Defender,2000000.0,4.296988e+06,2296988.0
Filipe Luís,Defender,25000000.0,2.254166e+07,2458340.0
Jad Mouaddib,Midfield,125000.0,209882.67,84882.671875
Xizhe Zhang,Midfield,1500000.0,464324.8,1035675.1875
Tom Van Imschoot,Midfield,1000000.0,1.156818e+06,156818.0
Jucilei,Midfield,11000000.0,2.731149e+06,8268851.0
Konstantinos Tsimikas,Defender,22000000.0,2.2749504e+07,749504.0
Kanta Sekitomi,Defender,75000.0,235013.4,160013.40625
Federico Serra,Attack,150000.0,266567.44,116567.4375
Ryan Manning,Defender,3500000.0,3.4998522e+06,147.75
Tomás Fernández,Defender,100000.0,395594.44,295594.4375
Burak Gümüstas,Defender,50000.0,111272.69,61272.6875
Ciaron Brown,Defender,600000.0,1.1671014e+06,567101.375
Martin Koscelník,Defender,700000.0,942124.44,242124.4375
Kamel Chergui,Attack,300000.0,201358.61,98641.390625
Dejan Zukic,Midfield,5000000.0,2.487247e+06,2512753.0
Gregor Balazic,Defender,1500000.0,1.6396731e+06,139673.125
